Main.Row	Main.Col	Sub.Row	Sub.Col	SubgridAlias	SpotType	Dilution	GridAlias	Main.Row.Real	Main.Col.Real	Sub.Row.Real	Sub.Col.Real
1	1	27	89	Sample-5-1-1	Sample	100	Sample-713	3	9	5	1
1	1	27	90	Sample-5-1-2	Sample	50	Sample-713	3	9	5	2
1	1	27	91	Sample-5-1-3	Sample	25	Sample-713	3	9	5	3
1	1	27	92	Sample-5-1-4	Sample	12.5	Sample-713	3	9	5	4
1	1	27	93	Sample-5-1-5	Sample	6.25	Sample-713	3	9	5	5
1	1	27	94	Sample-5-2-1	Sample	100	Sample-714	3	9	5	6
1	1	27	95	Sample-5-2-2	Sample	50	Sample-714	3	9	5	7
1	1	27	96	Sample-5-2-3	Sample	25	Sample-714	3	9	5	8
1	1	27	97	Sample-5-2-4	Sample	12.5	Sample-714	3	9	5	9
1	1	27	98	Sample-5-2-5	Sample	6.25	Sample-714	3	9	5	10
1	1	27	99	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-65	3	9	5	11
1	1	27	100	Sample-5-1-1	Sample	100	Sample-735	3	10	5	1
1	1	27	101	Sample-5-1-2	Sample	50	Sample-735	3	10	5	2
1	1	27	102	Sample-5-1-3	Sample	25	Sample-735	3	10	5	3
1	1	27	103	Sample-5-1-4	Sample	12.5	Sample-735	3	10	5	4
1	1	27	104	Sample-5-1-5	Sample	6.25	Sample-735	3	10	5	5
1	1	27	105	Sample-5-2-1	Sample	100	Sample-736	3	10	5	6
1	1	27	106	Sample-5-2-2	Sample	50	Sample-736	3	10	5	7
1	1	27	107	Sample-5-2-3	Sample	25	Sample-736	3	10	5	8
1	1	27	108	Sample-5-2-4	Sample	12.5	Sample-736	3	10	5	9
1	1	27	109	Sample-5-2-5	Sample	6.25	Sample-736	3	10	5	10
1	1	27	110	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-67	3	10	5	11
1	1	27	111	Sample-5-1-1	Sample	100	Sample-757	3	11	5	1
1	1	27	112	Sample-5-1-2	Sample	50	Sample-757	3	11	5	2
1	1	27	113	Sample-5-1-3	Sample	25	Sample-757	3	11	5	3
1	1	27	114	Sample-5-1-4	Sample	12.5	Sample-757	3	11	5	4
1	1	27	115	Sample-5-1-5	Sample	6.25	Sample-757	3	11	5	5
1	1	27	116	Sample-5-2-1	Sample	100	Sample-758	3	11	5	6
1	1	27	117	Sample-5-2-2	Sample	50	Sample-758	3	11	5	7
1	1	27	118	Sample-5-2-3	Sample	25	Sample-758	3	11	5	8
1	1	27	119	Sample-5-2-4	Sample	12.5	Sample-758	3	11	5	9
1	1	27	120	Sample-5-2-5	Sample	6.25	Sample-758	3	11	5	10
1	1	27	121	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-69	3	11	5	11
1	1	27	122	Sample-5-1-1	Sample	100	Sample-779	3	12	5	1
1	1	27	123	Sample-5-1-2	Sample	50	Sample-779	3	12	5	2
1	1	27	124	Sample-5-1-3	Sample	25	Sample-779	3	12	5	3
1	1	27	125	Sample-5-1-4	Sample	12.5	Sample-779	3	12	5	4
1	1	27	126	Sample-5-1-5	Sample	6.25	Sample-779	3	12	5	5
1	1	27	127	Sample-5-2-1	Sample	100	Sample-780	3	12	5	6
1	1	27	128	Sample-5-2-2	Sample	50	Sample-780	3	12	5	7
1	1	27	129	Sample-5-2-3	Sample	25	Sample-780	3	12	5	8
1	1	27	130	Sample-5-2-4	Sample	12.5	Sample-780	3	12	5	9
1	1	27	131	Sample-5-2-5	Sample	6.25	Sample-780	3	12	5	10
1	1	27	132	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-71	3	12	5	11
1	1	28	1	Sample-6-1-1	Sample	100	Sample-539	3	1	6	1
1	1	28	2	Sample-6-1-2	Sample	50	Sample-539	3	1	6	2
1	1	28	3	Sample-6-1-3	Sample	25	Sample-539	3	1	6	3
1	1	28	4	Sample-6-1-4	Sample	12.5	Sample-539	3	1	6	4
1	1	28	5	Sample-6-1-5	Sample	6.25	Sample-539	3	1	6	5
1	1	28	6	Sample-6-2-1	Sample	100	Sample-540	3	1	6	6
1	1	28	7	Sample-6-2-2	Sample	50	Sample-540	3	1	6	7
1	1	28	8	Sample-6-2-3	Sample	25	Sample-540	3	1	6	8
1	1	28	9	Sample-6-2-4	Sample	12.5	Sample-540	3	1	6	9
1	1	28	10	Sample-6-2-5	Sample	6.25	Sample-540	3	1	6	10
1	1	28	11	NegCtrl	NegCtrl	0	NegCtrl-25	3	1	6	11
1	1	28	12	Sample-6-1-1	Sample	100	Sample-561	3	2	6	1
1	1	28	13	Sample-6-1-2	Sample	50	Sample-561	3	2	6	2
1	1	28	14	Sample-6-1-3	Sample	25	Sample-561	3	2	6	3
1	1	28	15	Sample-6-1-4	Sample	12.5	Sample-561	3	2	6	4
1	1	28	16	Sample-6-1-5	Sample	6.25	Sample-561	3	2	6	5
1	1	28	17	Sample-6-2-1	Sample	100	Sample-562	3	2	6	6
1	1	28	18	Sample-6-2-2	Sample	50	Sample-562	3	2	6	7
1	1	28	19	Sample-6-2-3	Sample	25	Sample-562	3	2	6	8
1	1	28	20	Sample-6-2-4	Sample	12.5	Sample-562	3	2	6	9
1	1	28	21	Sample-6-2-5	Sample	6.25	Sample-562	3	2	6	10
1	1	28	22	NegCtrl	NegCtrl	0	NegCtrl-26	3	2	6	11
1	1	28	23	Sample-6-1-1	Sample	100	Sample-583	3	3	6	1
1	1	28	24	Sample-6-1-2	Sample	50	Sample-583	3	3	6	2
1	1	28	25	Sample-6-1-3	Sample	25	Sample-583	3	3	6	3
1	1	28	26	Sample-6-1-4	Sample	12.5	Sample-583	3	3	6	4
1	1	28	27	Sample-6-1-5	Sample	6.25	Sample-583	3	3	6	5
1	1	28	28	Sample-6-2-1	Sample	100	Sample-584	3	3	6	6
1	1	28	29	Sample-6-2-2	Sample	50	Sample-584	3	3	6	7
1	1	28	30	Sample-6-2-3	Sample	25	Sample-584	3	3	6	8
1	1	28	31	Sample-6-2-4	Sample	12.5	Sample-584	3	3	6	9
1	1	28	32	Sample-6-2-5	Sample	6.25	Sample-584	3	3	6	10
1	1	28	33	NegCtrl	NegCtrl	0	NegCtrl-27	3	3	6	11
1	1	28	34	Sample-6-1-1	Sample	100	Sample-605	3	4	6	1
1	1	28	35	Sample-6-1-2	Sample	50	Sample-605	3	4	6	2
1	1	28	36	Sample-6-1-3	Sample	25	Sample-605	3	4	6	3
1	1	28	37	Sample-6-1-4	Sample	12.5	Sample-605	3	4	6	4
1	1	28	38	Sample-6-1-5	Sample	6.25	Sample-605	3	4	6	5
1	1	28	39	Sample-6-2-1	Sample	100	Sample-606	3	4	6	6
1	1	28	40	Sample-6-2-2	Sample	50	Sample-606	3	4	6	7
1	1	28	41	Sample-6-2-3	Sample	25	Sample-606	3	4	6	8
1	1	28	42	Sample-6-2-4	Sample	12.5	Sample-606	3	4	6	9
1	1	28	43	Sample-6-2-5	Sample	6.25	Sample-606	3	4	6	10
1	1	28	44	NegCtrl	NegCtrl	0	NegCtrl-28	3	4	6	11
1	1	28	45	Sample-6-1-1	Sample	100	Sample-627	3	5	6	1
1	1	28	46	Sample-6-1-2	Sample	50	Sample-627	3	5	6	2
1	1	28	47	Sample-6-1-3	Sample	25	Sample-627	3	5	6	3
1	1	28	48	Sample-6-1-4	Sample	12.5	Sample-627	3	5	6	4
1	1	28	49	Sample-6-1-5	Sample	6.25	Sample-627	3	5	6	5
1	1	28	50	Sample-6-2-1	Sample	100	Sample-628	3	5	6	6
1	1	28	51	Sample-6-2-2	Sample	50	Sample-628	3	5	6	7
1	1	28	52	Sample-6-2-3	Sample	25	Sample-628	3	5	6	8
1	1	28	53	Sample-6-2-4	Sample	12.5	Sample-628	3	5	6	9
1	1	28	54	Sample-6-2-5	Sample	6.25	Sample-628	3	5	6	10
1	1	28	55	NegCtrl	NegCtrl	0	NegCtrl-29	3	5	6	11
1	1	28	56	Sample-6-1-1	Sample	100	Sample-649	3	6	6	1
1	1	28	57	Sample-6-1-2	Sample	50	Sample-649	3	6	6	2
1	1	28	58	Sample-6-1-3	Sample	25	Sample-649	3	6	6	3
1	1	28	59	Sample-6-1-4	Sample	12.5	Sample-649	3	6	6	4
1	1	28	60	Sample-6-1-5	Sample	6.25	Sample-649	3	6	6	5
1	1	28	61	Sample-6-2-1	Sample	100	Sample-650	3	6	6	6
1	1	28	62	Sample-6-2-2	Sample	50	Sample-650	3	6	6	7
1	1	28	63	Sample-6-2-3	Sample	25	Sample-650	3	6	6	8
1	1	28	64	Sample-6-2-4	Sample	12.5	Sample-650	3	6	6	9
1	1	28	65	Sample-6-2-5	Sample	6.25	Sample-650	3	6	6	10
1	1	28	66	NegCtrl	NegCtrl	0	NegCtrl-30	3	6	6	11
1	1	28	67	Sample-6-1-1	Sample	100	Sample-671	3	7	6	1
1	1	28	68	Sample-6-1-2	Sample	50	Sample-671	3	7	6	2
1	1	28	69	Sample-6-1-3	Sample	25	Sample-671	3	7	6	3
1	1	28	70	Sample-6-1-4	Sample	12.5	Sample-671	3	7	6	4
1	1	28	71	Sample-6-1-5	Sample	6.25	Sample-671	3	7	6	5
1	1	28	72	Sample-6-2-1	Sample	100	Sample-672	3	7	6	6
1	1	28	73	Sample-6-2-2	Sample	50	Sample-672	3	7	6	7
1	1	28	74	Sample-6-2-3	Sample	25	Sample-672	3	7	6	8
1	1	28	75	Sample-6-2-4	Sample	12.5	Sample-672	3	7	6	9
1	1	28	76	Sample-6-2-5	Sample	6.25	Sample-672	3	7	6	10
1	1	28	77	NegCtrl	NegCtrl	0	NegCtrl-31	3	7	6	11
1	1	28	78	Sample-6-1-1	Sample	100	Sample-693	3	8	6	1
1	1	28	79	Sample-6-1-2	Sample	50	Sample-693	3	8	6	2
1	1	28	80	Sample-6-1-3	Sample	25	Sample-693	3	8	6	3
1	1	28	81	Sample-6-1-4	Sample	12.5	Sample-693	3	8	6	4
1	1	28	82	Sample-6-1-5	Sample	6.25	Sample-693	3	8	6	5
1	1	28	83	Sample-6-2-1	Sample	100	Sample-694	3	8	6	6
1	1	28	84	Sample-6-2-2	Sample	50	Sample-694	3	8	6	7
1	1	28	85	Sample-6-2-3	Sample	25	Sample-694	3	8	6	8
1	1	28	86	Sample-6-2-4	Sample	12.5	Sample-694	3	8	6	9
1	1	28	87	Sample-6-2-5	Sample	6.25	Sample-694	3	8	6	10
1	1	28	88	NegCtrl	NegCtrl	0	NegCtrl-32	3	8	6	11
1	1	28	89	Sample-6-1-1	Sample	100	Sample-715	3	9	6	1
1	1	28	90	Sample-6-1-2	Sample	50	Sample-715	3	9	6	2
1	1	28	91	Sample-6-1-3	Sample	25	Sample-715	3	9	6	3
1	1	28	92	Sample-6-1-4	Sample	12.5	Sample-715	3	9	6	4
1	1	28	93	Sample-6-1-5	Sample	6.25	Sample-715	3	9	6	5
1	1	28	94	Sample-6-2-1	Sample	100	Sample-716	3	9	6	6
1	1	28	95	Sample-6-2-2	Sample	50	Sample-716	3	9	6	7
1	1	28	96	Sample-6-2-3	Sample	25	Sample-716	3	9	6	8
1	1	28	97	Sample-6-2-4	Sample	12.5	Sample-716	3	9	6	9
1	1	28	98	Sample-6-2-5	Sample	6.25	Sample-716	3	9	6	10
1	1	28	99	NegCtrl	NegCtrl	0	NegCtrl-33	3	9	6	11
1	1	28	100	Sample-6-1-1	Sample	100	Sample-737	3	10	6	1
1	1	28	101	Sample-6-1-2	Sample	50	Sample-737	3	10	6	2
1	1	28	102	Sample-6-1-3	Sample	25	Sample-737	3	10	6	3
1	1	28	103	Sample-6-1-4	Sample	12.5	Sample-737	3	10	6	4
1	1	28	104	Sample-6-1-5	Sample	6.25	Sample-737	3	10	6	5
1	1	28	105	Sample-6-2-1	Sample	100	Sample-738	3	10	6	6
1	1	28	106	Sample-6-2-2	Sample	50	Sample-738	3	10	6	7
1	1	28	107	Sample-6-2-3	Sample	25	Sample-738	3	10	6	8
1	1	28	108	Sample-6-2-4	Sample	12.5	Sample-738	3	10	6	9
1	1	28	109	Sample-6-2-5	Sample	6.25	Sample-738	3	10	6	10
1	1	28	110	NegCtrl	NegCtrl	0	NegCtrl-34	3	10	6	11
1	1	28	111	Sample-6-1-1	Sample	100	Sample-759	3	11	6	1
1	1	28	112	Sample-6-1-2	Sample	50	Sample-759	3	11	6	2
1	1	28	113	Sample-6-1-3	Sample	25	Sample-759	3	11	6	3
1	1	28	114	Sample-6-1-4	Sample	12.5	Sample-759	3	11	6	4
1	1	28	115	Sample-6-1-5	Sample	6.25	Sample-759	3	11	6	5
1	1	28	116	Sample-6-2-1	Sample	100	Sample-760	3	11	6	6
1	1	28	117	Sample-6-2-2	Sample	50	Sample-760	3	11	6	7
1	1	28	118	Sample-6-2-3	Sample	25	Sample-760	3	11	6	8
1	1	28	119	Sample-6-2-4	Sample	12.5	Sample-760	3	11	6	9
1	1	28	120	Sample-6-2-5	Sample	6.25	Sample-760	3	11	6	10
1	1	28	121	NegCtrl	NegCtrl	0	NegCtrl-35	3	11	6	11
1	1	28	122	Sample-6-1-1	Sample	100	Sample-781	3	12	6	1
1	1	28	123	Sample-6-1-2	Sample	50	Sample-781	3	12	6	2
1	1	28	124	Sample-6-1-3	Sample	25	Sample-781	3	12	6	3
1	1	28	125	Sample-6-1-4	Sample	12.5	Sample-781	3	12	6	4
1	1	28	126	Sample-6-1-5	Sample	6.25	Sample-781	3	12	6	5
1	1	28	127	Sample-6-2-1	Sample	100	Sample-782	3	12	6	6
1	1	28	128	Sample-6-2-2	Sample	50	Sample-782	3	12	6	7
1	1	28	129	Sample-6-2-3	Sample	25	Sample-782	3	12	6	8
1	1	28	130	Sample-6-2-4	Sample	12.5	Sample-782	3	12	6	9
1	1	28	131	Sample-6-2-5	Sample	6.25	Sample-782	3	12	6	10
1	1	28	132	NegCtrl	NegCtrl	0	NegCtrl-36	3	12	6	11
1	1	29	1	Sample-7-1-1	Sample	100	Sample-541	3	1	7	1
1	1	29	2	Sample-7-1-2	Sample	50	Sample-541	3	1	7	2
1	1	29	3	Sample-7-1-3	Sample	25	Sample-541	3	1	7	3
1	1	29	4	Sample-7-1-4	Sample	12.5	Sample-541	3	1	7	4
1	1	29	5	Sample-7-1-5	Sample	6.25	Sample-541	3	1	7	5
1	1	29	6	Sample-7-2-1	Sample	100	Sample-542	3	1	7	6
1	1	29	7	Sample-7-2-2	Sample	50	Sample-542	3	1	7	7
1	1	29	8	Sample-7-2-3	Sample	25	Sample-542	3	1	7	8
1	1	29	9	Sample-7-2-4	Sample	12.5	Sample-542	3	1	7	9
1	1	29	10	Sample-7-2-5	Sample	6.25	Sample-542	3	1	7	10
1	1	29	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-50	3	1	7	11
1	1	29	12	Sample-7-1-1	Sample	100	Sample-563	3	2	7	1
1	1	29	13	Sample-7-1-2	Sample	50	Sample-563	3	2	7	2
1	1	29	14	Sample-7-1-3	Sample	25	Sample-563	3	2	7	3
1	1	29	15	Sample-7-1-4	Sample	12.5	Sample-563	3	2	7	4
1	1	29	16	Sample-7-1-5	Sample	6.25	Sample-563	3	2	7	5
1	1	29	17	Sample-7-2-1	Sample	100	Sample-564	3	2	7	6
1	1	29	18	Sample-7-2-2	Sample	50	Sample-564	3	2	7	7
1	1	29	19	Sample-7-2-3	Sample	25	Sample-564	3	2	7	8
1	1	29	20	Sample-7-2-4	Sample	12.5	Sample-564	3	2	7	9
1	1	29	21	Sample-7-2-5	Sample	6.25	Sample-564	3	2	7	10
1	1	29	22	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-52	3	2	7	11
1	1	29	23	Sample-7-1-1	Sample	100	Sample-585	3	3	7	1
1	1	29	24	Sample-7-1-2	Sample	50	Sample-585	3	3	7	2
1	1	29	25	Sample-7-1-3	Sample	25	Sample-585	3	3	7	3
1	1	29	26	Sample-7-1-4	Sample	12.5	Sample-585	3	3	7	4
1	1	29	27	Sample-7-1-5	Sample	6.25	Sample-585	3	3	7	5
1	1	29	28	Sample-7-2-1	Sample	100	Sample-586	3	3	7	6
1	1	29	29	Sample-7-2-2	Sample	50	Sample-586	3	3	7	7
1	1	29	30	Sample-7-2-3	Sample	25	Sample-586	3	3	7	8
1	1	29	31	Sample-7-2-4	Sample	12.5	Sample-586	3	3	7	9
1	1	29	32	Sample-7-2-5	Sample	6.25	Sample-586	3	3	7	10
1	1	29	33	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-54	3	3	7	11
1	1	29	34	Sample-7-1-1	Sample	100	Sample-607	3	4	7	1
1	1	29	35	Sample-7-1-2	Sample	50	Sample-607	3	4	7	2
1	1	29	36	Sample-7-1-3	Sample	25	Sample-607	3	4	7	3
1	1	29	37	Sample-7-1-4	Sample	12.5	Sample-607	3	4	7	4
1	1	29	38	Sample-7-1-5	Sample	6.25	Sample-607	3	4	7	5
1	1	29	39	Sample-7-2-1	Sample	100	Sample-608	3	4	7	6
1	1	29	40	Sample-7-2-2	Sample	50	Sample-608	3	4	7	7
1	1	29	41	Sample-7-2-3	Sample	25	Sample-608	3	4	7	8
1	1	29	42	Sample-7-2-4	Sample	12.5	Sample-608	3	4	7	9
1	1	29	43	Sample-7-2-5	Sample	6.25	Sample-608	3	4	7	10
1	1	29	44	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-56	3	4	7	11
1	1	29	45	Sample-7-1-1	Sample	100	Sample-629	3	5	7	1
1	1	29	46	Sample-7-1-2	Sample	50	Sample-629	3	5	7	2
1	1	29	47	Sample-7-1-3	Sample	25	Sample-629	3	5	7	3
1	1	29	48	Sample-7-1-4	Sample	12.5	Sample-629	3	5	7	4
1	1	29	49	Sample-7-1-5	Sample	6.25	Sample-629	3	5	7	5
1	1	29	50	Sample-7-2-1	Sample	100	Sample-630	3	5	7	6
1	1	29	51	Sample-7-2-2	Sample	50	Sample-630	3	5	7	7
1	1	29	52	Sample-7-2-3	Sample	25	Sample-630	3	5	7	8
1	1	29	53	Sample-7-2-4	Sample	12.5	Sample-630	3	5	7	9
1	1	29	54	Sample-7-2-5	Sample	6.25	Sample-630	3	5	7	10
1	1	29	55	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-58	3	5	7	11
1	1	29	56	Sample-7-1-1	Sample	100	Sample-651	3	6	7	1
1	1	29	57	Sample-7-1-2	Sample	50	Sample-651	3	6	7	2
1	1	29	58	Sample-7-1-3	Sample	25	Sample-651	3	6	7	3
1	1	29	59	Sample-7-1-4	Sample	12.5	Sample-651	3	6	7	4
1	1	29	60	Sample-7-1-5	Sample	6.25	Sample-651	3	6	7	5
1	1	29	61	Sample-7-2-1	Sample	100	Sample-652	3	6	7	6
1	1	29	62	Sample-7-2-2	Sample	50	Sample-652	3	6	7	7
1	1	29	63	Sample-7-2-3	Sample	25	Sample-652	3	6	7	8
1	1	29	64	Sample-7-2-4	Sample	12.5	Sample-652	3	6	7	9
1	1	29	65	Sample-7-2-5	Sample	6.25	Sample-652	3	6	7	10
1	1	29	66	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-60	3	6	7	11
1	1	29	67	Sample-7-1-1	Sample	100	Sample-673	3	7	7	1
1	1	29	68	Sample-7-1-2	Sample	50	Sample-673	3	7	7	2
1	1	29	69	Sample-7-1-3	Sample	25	Sample-673	3	7	7	3
1	1	29	70	Sample-7-1-4	Sample	12.5	Sample-673	3	7	7	4
1	1	29	71	Sample-7-1-5	Sample	6.25	Sample-673	3	7	7	5
1	1	29	72	Sample-7-2-1	Sample	100	Sample-674	3	7	7	6
1	1	29	73	Sample-7-2-2	Sample	50	Sample-674	3	7	7	7
1	1	29	74	Sample-7-2-3	Sample	25	Sample-674	3	7	7	8
1	1	29	75	Sample-7-2-4	Sample	12.5	Sample-674	3	7	7	9
1	1	29	76	Sample-7-2-5	Sample	6.25	Sample-674	3	7	7	10
1	1	29	77	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-62	3	7	7	11
1	1	29	78	Sample-7-1-1	Sample	100	Sample-695	3	8	7	1
1	1	29	79	Sample-7-1-2	Sample	50	Sample-695	3	8	7	2
1	1	29	80	Sample-7-1-3	Sample	25	Sample-695	3	8	7	3
1	1	29	81	Sample-7-1-4	Sample	12.5	Sample-695	3	8	7	4
1	1	29	82	Sample-7-1-5	Sample	6.25	Sample-695	3	8	7	5
1	1	29	83	Sample-7-2-1	Sample	100	Sample-696	3	8	7	6
1	1	29	84	Sample-7-2-2	Sample	50	Sample-696	3	8	7	7
1	1	29	85	Sample-7-2-3	Sample	25	Sample-696	3	8	7	8
1	1	29	86	Sample-7-2-4	Sample	12.5	Sample-696	3	8	7	9
1	1	29	87	Sample-7-2-5	Sample	6.25	Sample-696	3	8	7	10
1	1	29	88	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-64	3	8	7	11
1	1	29	89	Sample-7-1-1	Sample	100	Sample-717	3	9	7	1
1	1	29	90	Sample-7-1-2	Sample	50	Sample-717	3	9	7	2
1	1	29	91	Sample-7-1-3	Sample	25	Sample-717	3	9	7	3
1	1	29	92	Sample-7-1-4	Sample	12.5	Sample-717	3	9	7	4
1	1	29	93	Sample-7-1-5	Sample	6.25	Sample-717	3	9	7	5
1	1	29	94	Sample-7-2-1	Sample	100	Sample-718	3	9	7	6
1	1	29	95	Sample-7-2-2	Sample	50	Sample-718	3	9	7	7
1	1	29	96	Sample-7-2-3	Sample	25	Sample-718	3	9	7	8
1	1	29	97	Sample-7-2-4	Sample	12.5	Sample-718	3	9	7	9
1	1	29	98	Sample-7-2-5	Sample	6.25	Sample-718	3	9	7	10
1	1	29	99	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-66	3	9	7	11
1	1	29	100	Sample-7-1-1	Sample	100	Sample-739	3	10	7	1
1	1	29	101	Sample-7-1-2	Sample	50	Sample-739	3	10	7	2
1	1	29	102	Sample-7-1-3	Sample	25	Sample-739	3	10	7	3
1	1	29	103	Sample-7-1-4	Sample	12.5	Sample-739	3	10	7	4
1	1	29	104	Sample-7-1-5	Sample	6.25	Sample-739	3	10	7	5
1	1	29	105	Sample-7-2-1	Sample	100	Sample-740	3	10	7	6
1	1	29	106	Sample-7-2-2	Sample	50	Sample-740	3	10	7	7
1	1	29	107	Sample-7-2-3	Sample	25	Sample-740	3	10	7	8
1	1	29	108	Sample-7-2-4	Sample	12.5	Sample-740	3	10	7	9
1	1	29	109	Sample-7-2-5	Sample	6.25	Sample-740	3	10	7	10
1	1	29	110	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-68	3	10	7	11
1	1	29	111	Sample-7-1-1	Sample	100	Sample-761	3	11	7	1
1	1	29	112	Sample-7-1-2	Sample	50	Sample-761	3	11	7	2
1	1	29	113	Sample-7-1-3	Sample	25	Sample-761	3	11	7	3
1	1	29	114	Sample-7-1-4	Sample	12.5	Sample-761	3	11	7	4
1	1	29	115	Sample-7-1-5	Sample	6.25	Sample-761	3	11	7	5
1	1	29	116	Sample-7-2-1	Sample	100	Sample-762	3	11	7	6
1	1	29	117	Sample-7-2-2	Sample	50	Sample-762	3	11	7	7
1	1	29	118	Sample-7-2-3	Sample	25	Sample-762	3	11	7	8
1	1	29	119	Sample-7-2-4	Sample	12.5	Sample-762	3	11	7	9
1	1	29	120	Sample-7-2-5	Sample	6.25	Sample-762	3	11	7	10
1	1	29	121	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-70	3	11	7	11
1	1	29	122	Sample-7-1-1	Sample	100	Sample-783	3	12	7	1
1	1	29	123	Sample-7-1-2	Sample	50	Sample-783	3	12	7	2
1	1	29	124	Sample-7-1-3	Sample	25	Sample-783	3	12	7	3
1	1	29	125	Sample-7-1-4	Sample	12.5	Sample-783	3	12	7	4
1	1	29	126	Sample-7-1-5	Sample	6.25	Sample-783	3	12	7	5
1	1	29	127	Sample-7-2-1	Sample	100	Sample-784	3	12	7	6
1	1	29	128	Sample-7-2-2	Sample	50	Sample-784	3	12	7	7
1	1	29	129	Sample-7-2-3	Sample	25	Sample-784	3	12	7	8
1	1	29	130	Sample-7-2-4	Sample	12.5	Sample-784	3	12	7	9
1	1	29	131	Sample-7-2-5	Sample	6.25	Sample-784	3	12	7	10
1	1	29	132	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-72	3	12	7	11
1	1	30	1	Sample-8-1-1	Sample	100	Sample-543	3	1	8	1
1	1	30	2	Sample-8-1-2	Sample	50	Sample-543	3	1	8	2
1	1	30	3	Sample-8-1-3	Sample	25	Sample-543	3	1	8	3
1	1	30	4	Sample-8-1-4	Sample	12.5	Sample-543	3	1	8	4
1	1	30	5	Sample-8-1-5	Sample	6.25	Sample-543	3	1	8	5
1	1	30	6	Sample-8-2-1	Sample	100	Sample-544	3	1	8	6
1	1	30	7	Sample-8-2-2	Sample	50	Sample-544	3	1	8	7
1	1	30	8	Sample-8-2-3	Sample	25	Sample-544	3	1	8	8
1	1	30	9	Sample-8-2-4	Sample	12.5	Sample-544	3	1	8	9
1	1	30	10	Sample-8-2-5	Sample	6.25	Sample-544	3	1	8	10
1	1	30	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-50	3	1	8	11
1	1	30	12	Sample-8-1-1	Sample	100	Sample-565	3	2	8	1
1	1	30	13	Sample-8-1-2	Sample	50	Sample-565	3	2	8	2
1	1	30	14	Sample-8-1-3	Sample	25	Sample-565	3	2	8	3
1	1	30	15	Sample-8-1-4	Sample	12.5	Sample-565	3	2	8	4
1	1	30	16	Sample-8-1-5	Sample	6.25	Sample-565	3	2	8	5
1	1	30	17	Sample-8-2-1	Sample	100	Sample-566	3	2	8	6
1	1	30	18	Sample-8-2-2	Sample	50	Sample-566	3	2	8	7
1	1	30	19	Sample-8-2-3	Sample	25	Sample-566	3	2	8	8
1	1	30	20	Sample-8-2-4	Sample	12.5	Sample-566	3	2	8	9
1	1	30	21	Sample-8-2-5	Sample	6.25	Sample-566	3	2	8	10
1	1	30	22	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-52	3	2	8	11
1	1	30	23	Sample-8-1-1	Sample	100	Sample-587	3	3	8	1
1	1	30	24	Sample-8-1-2	Sample	50	Sample-587	3	3	8	2
1	1	30	25	Sample-8-1-3	Sample	25	Sample-587	3	3	8	3
1	1	30	26	Sample-8-1-4	Sample	12.5	Sample-587	3	3	8	4
1	1	30	27	Sample-8-1-5	Sample	6.25	Sample-587	3	3	8	5
1	1	30	28	Sample-8-2-1	Sample	100	Sample-588	3	3	8	6
1	1	30	29	Sample-8-2-2	Sample	50	Sample-588	3	3	8	7
1	1	30	30	Sample-8-2-3	Sample	25	Sample-588	3	3	8	8
1	1	30	31	Sample-8-2-4	Sample	12.5	Sample-588	3	3	8	9
1	1	30	32	Sample-8-2-5	Sample	6.25	Sample-588	3	3	8	10
1	1	30	33	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-54	3	3	8	11
1	1	30	34	Sample-8-1-1	Sample	100	Sample-609	3	4	8	1
1	1	30	35	Sample-8-1-2	Sample	50	Sample-609	3	4	8	2
1	1	30	36	Sample-8-1-3	Sample	25	Sample-609	3	4	8	3
1	1	30	37	Sample-8-1-4	Sample	12.5	Sample-609	3	4	8	4
1	1	30	38	Sample-8-1-5	Sample	6.25	Sample-609	3	4	8	5
1	1	30	39	Sample-8-2-1	Sample	100	Sample-610	3	4	8	6
1	1	30	40	Sample-8-2-2	Sample	50	Sample-610	3	4	8	7
1	1	30	41	Sample-8-2-3	Sample	25	Sample-610	3	4	8	8
1	1	30	42	Sample-8-2-4	Sample	12.5	Sample-610	3	4	8	9
1	1	30	43	Sample-8-2-5	Sample	6.25	Sample-610	3	4	8	10
1	1	30	44	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-56	3	4	8	11
1	1	30	45	Sample-8-1-1	Sample	100	Sample-631	3	5	8	1
